"","state","sex","SL_mm","FL_mm","TL_mm","wet_weight_grams","no_rings","margin_code","date","month","fi_dependent","biological_age","fractional_age","state_no","Lat","Lon"
"7227","FL_gulf","M",313,366,407,1250.3,2,4,2009-11-12,11,"FI",2,2.61643835616438,7,27.2146791669963,-82.7500236448312
"7228","FL_gulf","F",374,424,470,1812,7,4,2009-12-03,12,"FI",7,7.67397260273973,7,27.2146791669963,-82.7500236448312
"7229","FL_gulf","F",350,398,439,1507.2,3,4,2009-12-03,12,"FI",3,3.67397260273973,7,27.2146791669963,-82.7500236448312
"7230","FL_gulf","F",327,376,421,1536.4,4,4,2009-12-08,12,"FI",4,4.68767123287671,7,27.2146791669963,-82.7500236448312
"7231","FL_gulf","F",213,249,277,385.4,1,4,2009-12-08,12,"FI",1,1.68767123287671,7,27.2146791669963,-82.7500236448312
"7232","FL_gulf","U",340,388,427,1298.4,4,1,2010-03-23,3,"FI",4,3.97534246575342,7,27.2146791669963,-82.7500236448312
"7233","FL_gulf","F",271,314,347,719,3,1,2010-04-05,4,"FI",3,3.01095890410959,7,27.2146791669963,-82.7500236448312
"7234","FL_gulf","F",219,258,286,408.2,3,1,2010-04-05,4,"FI",3,3.01095890410959,7,27.2146791669963,-82.7500236448312
"7235","FL_gulf","F",304,348,384,1011.3,4,1,2010-04-06,4,"FI",4,4.01369863013699,7,27.2146791669963,-82.7500236448312
"7236","FL_gulf","F",253,297,326,603.9,4,1,2010-04-21,4,"FI",4,4.05479452054795,7,27.2146791669963,-82.7500236448312
"7237","FL_gulf","F",286,340,378,959.5,4,1,2010-05-17,5,"FI",4,4.12602739726027,7,27.2146791669963,-82.7500236448312
"7238","FL_gulf","F",281,328,365,947.9,4,1,2010-05-17,5,"FI",4,4.12602739726027,7,27.2146791669963,-82.7500236448312
"7239","FL_gulf","F",312,365,409,1287.4,4,1,2010-05-17,5,"FI",4,4.12602739726027,7,27.2146791669963,-82.7500236448312
"7240","FL_gulf","M",301,346,384,1117.8,4,1,2010-05-18,5,"FI",4,4.12876712328767,7,27.2146791669963,-82.7500236448312
"7241","FL_gulf","F",320,363,404,1102,6,1,2010-05-19,5,"FI",6,6.13150684931507,7,27.2146791669963,-82.7500236448312
"7242","FL_gulf","M",313,348,385,862.9,4,1,2010-05-20,5,"FI",4,4.13424657534247,7,27.2146791669963,-82.7500236448312
"7243","FL_gulf","F",360,398,437,1567,6,1,2010-05-20,5,"FI",6,6.13424657534247,7,27.2146791669963,-82.7500236448312
"7244","FL_gulf","F",407,468,528,2705.5,6,1,2010-06-22,6,"FI",6,6.22465753424658,7,27.2146791669963,-82.7500236448312
"7245","FL_gulf","F",304,355,397,983.8,4,2,2010-07-19,7,"FI",4,4.2986301369863,7,27.2146791669963,-82.7500236448312
"7246","FL_gulf","M",260,310,342,686,4,2,2010-07-19,7,"FI",4,4.2986301369863,7,27.2146791669963,-82.7500236448312
"7247","FL_gulf","F",255,303,346,668.9,4,2,2010-07-19,7,"FI",4,4.2986301369863,7,27.2146791669963,-82.7500236448312
"7248","FL_gulf","M",279,320,347,700.3,3,2,2010-07-19,7,"FI",3,3.2986301369863,7,27.2146791669963,-82.7500236448312
"7249","FL_gulf","F",272,311,345,758.6,4,2,2010-07-21,7,"FI",4,4.3041095890411,7,27.2146791669963,-82.7500236448312
"7250","FL_gulf","F",385,445,503,2279.3,8,2,2010-07-21,7,"FI",8,8.3041095890411,7,27.2146791669963,-82.7500236448312
"7251","FL_gulf","F",282,328,361,898.6,3,2,2010-08-17,8,"FI",3,3.37808219178082,7,27.2146791669963,-82.7500236448312
"7252","FL_gulf","F",270,310,342,767.4,3,2,2010-08-17,8,"FI",3,3.37808219178082,7,27.2146791669963,-82.7500236448312
"7253","FL_gulf","F",280,324,356,836,4,2,2010-08-18,8,"FI",4,4.38082191780822,7,27.2146791669963,-82.7500236448312
"7254","FL_gulf","F",350,389,431,1248.8,4,2,2010-08-24,8,"FI",4,4.3972602739726,7,27.2146791669963,-82.7500236448312
"7255","FL_gulf","F",310,355,394,955.8,3,2,2010-09-14,9,"FI",3,3.45479452054795,7,27.2146791669963,-82.7500236448312
"7256","FL_gulf","F",339,393,426,1269.3,3,2,2010-09-14,9,"FI",3,3.45479452054795,7,27.2146791669963,-82.7500236448312
"7257","FL_gulf","F",276,315,349,728.2,3,2,2010-09-14,9,"FI",3,3.45479452054795,7,27.2146791669963,-82.7500236448312
"7258","FL_gulf","F",298,345,383,995.4,4,2,2010-09-29,9,"FI",4,4.4958904109589,7,27.2146791669963,-82.7500236448312
"7259","FL_gulf","U",390,426,479,1744.3,8,4,2010-09-29,9,"FI",8,8.4958904109589,7,27.2146791669963,-82.7500236448312
"7260","FL_gulf","F",295,335,369,909.8,4,4,2010-11-01,11,"FI",4,4.58630136986301,7,27.2146791669963,-82.7500236448312
"7261","FL_gulf","M",300,348,385,1012.3,5,4,2010-11-01,11,"FI",5,5.58630136986301,7,27.2146791669963,-82.7500236448312
"7262","FL_gulf","M",319,362,402,1167.1,6,4,2010-11-01,11,"FI",6,6.58630136986301,7,27.2146791669963,-82.7500236448312
"7263","FL_gulf","F",357,405,441,1592.5,11,4,2010-11-01,11,"FI",11,11.586301369863,7,27.2146791669963,-82.7500236448312
"7264","FL_gulf","M",332,378,415,1223.9,5,4,2010-11-01,11,"FI",5,5.58630136986301,7,27.2146791669963,-82.7500236448312
"7265","FL_gulf","M",354,404,440,1477.6,7,4,2010-11-01,11,"FI",7,7.58630136986301,7,27.2146791669963,-82.7500236448312
"7266","FL_gulf","M",298,337,370,857.4,3,4,2010-11-01,11,"FI",3,3.58630136986301,7,27.2146791669963,-82.7500236448312
"7267","FL_gulf","M",260,304,339,652.1,3,4,2010-11-09,11,"FI",3,3.60821917808219,7,27.2146791669963,-82.7500236448312
"7268","FL_gulf","F",310,355,394,1105.2,4,4,2010-11-09,11,"FI",4,4.60821917808219,7,27.2146791669963,-82.7500236448312
"7269","FL_gulf","F",359,409,445,1626.9,5,4,2010-11-09,11,"FI",5,5.60821917808219,7,27.2146791669963,-82.7500236448312
"7270","FL_gulf","F",352,410,455,1729.5,6,1,2011-03-07,3,"FI",6,5.93150684931507,7,27.2146791669963,-82.7500236448312
"7271","FL_gulf","F",322,370,407,1222,4,4,2011-03-23,3,"FI",5,4.97534246575342,7,27.2146791669963,-82.7500236448312
"7272","FL_gulf","F",305,350,389,1090.8,5,1,2011-03-23,3,"FI",5,4.97534246575342,7,27.2146791669963,-82.7500236448312
"7273","FL_gulf","F",343,389,432,1212.8,7,2,2011-04-11,4,"FI",7,7.02739726027397,7,27.2146791669963,-82.7500236448312
"7274","FL_gulf","F",289,329,355,876.2,4,1,2011-04-11,4,"FI",4,4.02739726027397,7,27.2146791669963,-82.7500236448312
"7275","FL_gulf","F",342,398,437,1355,4,1,2011-04-14,4,"FI",4,4.03561643835616,7,27.2146791669963,-82.7500236448312
"7276","FL_gulf","F",355,398,440,1514.9,4,2,2011-05-06,5,"FI",4,4.0958904109589,7,27.2146791669963,-82.7500236448312
"7277","FL_gulf","M",278,325,358,776.9,4,1,2011-05-06,5,"FI",4,4.0958904109589,7,27.2146791669963,-82.7500236448312
"7278","FL_gulf","U",352,410,461,1641.3,7,1,2011-06-01,6,"FI",7,7.16712328767123,7,27.2146791669963,-82.7500236448312
"7279","FL_gulf","F",305,360,394,984.4,5,2,2011-06-02,6,"FI",5,5.16986301369863,7,27.2146791669963,-82.7500236448312
"7280","FL_gulf","F",330,370,410,1049.5,5,2,2011-06-02,6,"FI",5,5.16986301369863,7,27.2146791669963,-82.7500236448312
"7281","FL_gulf","F",316,375,405,1094.6,7,4,2011-06-02,6,"FI",7,7.16986301369863,7,27.2146791669963,-82.7500236448312
"7282","FL_gulf","F",300,349,384,988.9,6,1,2011-06-02,6,"FI",6,6.16986301369863,7,27.2146791669963,-82.7500236448312
"7283","FL_gulf","F",232,275,295,NA,4,1,2011-06-02,6,"FI",4,4.16986301369863,7,27.2146791669963,-82.7500236448312
"7284","FL_gulf","F",324,366,405,1091,5,2,2011-06-09,6,"FI",5,5.18904109589041,7,27.2146791669963,-82.7500236448312
"7285","FL_gulf","M",329,375,415,1151,5,1,2011-06-09,6,"FI",5,5.18904109589041,7,27.2146791669963,-82.7500236448312
"7286","FL_gulf","M",345,389,436,1506.6,6,2,2011-06-10,6,"FI",6,6.19178082191781,7,27.2146791669963,-82.7500236448312
"7287","FL_gulf","F",463,514,568,3268.4,8,2,2011-06-13,6,"FI",8,8.2,7,27.2146791669963,-82.7500236448312
"7288","FL_gulf","F",450,519,558,3046.6,11,2,2011-06-13,6,"FI",11,11.2,7,27.2146791669963,-82.7500236448312
"7289","FL_gulf","F",365,410,448,1688.6,5,2,2011-06-14,6,"FI",5,5.2027397260274,7,27.2146791669963,-82.7500236448312
"7290","FL_gulf","F",354,399,463,1490,4,2,2011-07-14,7,"FI",4,4.28493150684931,7,27.2146791669963,-82.7500236448312
"7291","FL_gulf","M",289,334,376,876.5,4,2,2011-07-14,7,"FI",4,4.28493150684931,7,27.2146791669963,-82.7500236448312
"7292","FL_gulf","M",290,338,367,869.9,2,2,2011-08-01,8,"FI",2,2.33424657534247,7,27.2146791669963,-82.7500236448312
"7293","FL_gulf","F",325,378,415,1127.8,7,2,2011-08-16,8,"FI",7,7.37534246575343,7,27.2146791669963,-82.7500236448312
"7294","FL_gulf","F",259,300,336,659.1,3,2,2011-08-16,8,"FI",3,3.37534246575342,7,27.2146791669963,-82.7500236448312
"7295","FL_gulf","F",260,310,342,748.7,4,2,2011-08-16,8,"FI",4,4.37534246575343,7,27.2146791669963,-82.7500236448312
"7296","FL_gulf","F",295,339,368,943.3,3,2,2011-08-16,8,"FI",3,3.37534246575342,7,27.2146791669963,-82.7500236448312
"7297","FL_gulf","M",390,437,492,1940.5,11,2,2011-08-16,8,"FI",11,11.3753424657534,7,27.2146791669963,-82.7500236448312
"7298","FL_gulf","F",330,375,412,1189.8,5,2,2011-08-26,8,"FI",5,5.4027397260274,7,27.2146791669963,-82.7500236448312
"7299","FL_gulf","M",295,337,371,976.7,4,2,2011-08-26,8,"FI",4,4.4027397260274,7,27.2146791669963,-82.7500236448312
"7300","FL_gulf","F",382,449,494,2052.9,9,2,2011-08-26,8,"FI",9,9.4027397260274,7,27.2146791669963,-82.7500236448312
"7301","FL_gulf","M",309,355,391,994.7,5,2,2011-08-26,8,"FI",5,5.4027397260274,7,27.2146791669963,-82.7500236448312
"7302","FL_gulf","M",330,379,422,1297.3,3,3,2011-09-13,9,"FI",3,3.45205479452055,7,27.2146791669963,-82.7500236448312
"7303","FL_gulf","F",371,429,470,1769,8,3,2011-10-11,10,"FI",8,8.52876712328767,7,27.2146791669963,-82.7500236448312
"7304","FL_gulf","F",342,390,436,1440.3,5,2,2011-10-11,10,"FI",5,5.52876712328767,7,27.2146791669963,-82.7500236448312
"7305","FL_gulf","M",300,348,387,1107.6,2,3,2011-10-12,10,"FI",2,2.53150684931507,7,27.2146791669963,-82.7500236448312
"7306","FL_gulf","F",353,397,432,1460.7,6,4,2011-11-09,11,"FI",6,6.60821917808219,7,27.2146791669963,-82.7500236448312
"7307","FL_gulf","M",335,379,419,1275.7,5,4,2011-11-09,11,"FI",5,5.60821917808219,7,27.2146791669963,-82.7500236448312
"7308","FL_gulf","F",298,344,379,964.3,4,4,2011-11-09,11,"FI",4,4.60821917808219,7,27.2146791669963,-82.7500236448312
"7309","FL_gulf","F",323,360,398,1228.3,5,4,2011-11-22,11,"FI",5,5.64383561643836,7,27.2146791669963,-82.7500236448312
"7310","FL_gulf","F",393,432,484,1899.3,6,4,2011-11-22,11,"FI",6,6.64383561643836,7,27.2146791669963,-82.7500236448312
"7311","FL_gulf","F",310,360,400,1158.2,4,4,2011-12-01,12,"FI",4,4.66849315068493,7,27.2146791669963,-82.7500236448312
"7312","FL_gulf","F",366,422,466,1952.6,4,4,2012-01-05,1,"FI",5,4.76438356164384,7,27.2146791669963,-82.7500236448312
"7313","FL_gulf","F",340,400,435,1516.6,5,1,2012-03-02,3,"FI",5,4.92054794520548,7,27.2146791669963,-82.7500236448312
"7314","FL_gulf","F",315,363,401,1342,3,4,2012-03-02,3,"FI",4,3.92054794520548,7,27.2146791669963,-82.7500236448312
"7315","FL_gulf","F",321,378,415,1302,3,1,2012-03-19,3,"FI",3,2.96712328767123,7,27.2146791669963,-82.7500236448312
"7316","FL_gulf","F",292,341,376,1022.3,3,1,2012-03-26,3,"FI",3,2.98630136986301,7,27.2146791669963,-82.7500236448312
"7317","FL_gulf","M",291,325,360,771.9,4,3,2012-04-03,4,"FI",4,4.00821917808219,7,27.2146791669963,-82.7500236448312
"7318","FL_gulf","F",241,285,312,624.5,2,1,2012-04-04,4,"FI",2,2.01095890410959,7,27.2146791669963,-82.7500236448312
"7319","FL_gulf","F",259,315,340,704.4,3,1,2012-05-01,5,"FI",3,3.08493150684932,7,27.2146791669963,-82.7500236448312
"7320","FL_gulf","M",334,382,424,1229.4,7,4,2012-05-08,5,"FI",7,7.1041095890411,7,27.2146791669963,-82.7500236448312
"7321","FL_gulf","F",344,388,431,1220.1,4,4,2012-05-08,5,"FI",4,4.1041095890411,7,27.2146791669963,-82.7500236448312
"7322","FL_gulf","F",370,425,470,1782.3,6,4,2012-05-08,5,"FI",6,6.1041095890411,7,27.2146791669963,-82.7500236448312
"7323","FL_gulf","F",295,350,385,912.6,4,4,2012-05-08,5,"FI",4,4.1041095890411,7,27.2146791669963,-82.7500236448312
"7324","FL_gulf","M",322,369,409,1258.9,3,4,2012-05-10,5,"FI",3,3.10958904109589,7,27.2146791669963,-82.7500236448312
"7325","FL_gulf","F",390,438,495,2080.1,9,1,2012-05-17,5,"FI",9,9.12876712328767,7,27.2146791669963,-82.7500236448312
"7326","FL_gulf","F",391,439,492,2186.3,9,1,2012-05-17,5,"FI",9,9.12876712328767,7,27.2146791669963,-82.7500236448312
"7327","FL_gulf","F",320,368,408,1088.4,6,1,2012-05-17,5,"FI",6,6.12876712328767,7,27.2146791669963,-82.7500236448312
"7328","FL_gulf","F",365,405,450,1579.4,12,1,2012-06-19,6,"FI",12,12.2191780821918,7,27.2146791669963,-82.7500236448312
"7329","FL_gulf","F",352,403,448,1588.7,7,1,2012-07-12,7,"FI",7,7.28219178082192,7,27.2146791669963,-82.7500236448312
"7330","FL_gulf","F",270,315,342,656.7,4,2,2012-07-16,7,"FI",4,4.29315068493151,7,27.2146791669963,-82.7500236448312
"7331","FL_gulf","F",315,355,392,970.4,5,2,2012-07-16,7,"FI",5,5.29315068493151,7,27.2146791669963,-82.7500236448312
"7332","FL_gulf","F",337,390,445,1455.1,3,2,2012-07-17,7,"FI",3,3.2958904109589,7,27.2146791669963,-82.7500236448312
"7333","FL_gulf","M",312,363,400,1329,3,2,2012-07-17,7,"FI",3,3.2958904109589,7,27.2146791669963,-82.7500236448312
"7334","FL_gulf","F",290,325,357,757.6,5,2,2012-08-07,8,"FI",5,5.35342465753425,7,27.2146791669963,-82.7500236448312
"7335","FL_gulf","F",335,386,431,1382.6,8,2,2012-08-13,8,"FI",8,8.36986301369863,7,27.2146791669963,-82.7500236448312
"7336","FL_gulf","F",328,382,422,1302,7,2,2012-08-13,8,"FI",7,7.36986301369863,7,27.2146791669963,-82.7500236448312
"7337","FL_gulf","F",285,330,365,807.1,5,2,2012-08-13,8,"FI",5,5.36986301369863,7,27.2146791669963,-82.7500236448312
"7338","FL_gulf","F",267,315,351,714.6,4,2,2012-08-13,8,"FI",4,4.36986301369863,7,27.2146791669963,-82.7500236448312
"7339","FL_gulf","F",288,333,371,906.3,5,2,2012-08-13,8,"FI",5,5.36986301369863,7,27.2146791669963,-82.7500236448312
"7340","FL_gulf","M",337,385,422,1284.1,9,2,2012-08-13,8,"FI",9,9.36986301369863,7,27.2146791669963,-82.7500236448312
"7341","FL_gulf","F",325,373,410,1270,7,2,2012-08-14,8,"FI",7,7.37260273972603,7,27.2146791669963,-82.7500236448312
"7342","FL_gulf","F",328,384,413,1270,6,2,2012-08-22,8,"FI",6,6.39452054794521,7,27.2146791669963,-82.7500236448312
"7343","FL_gulf","M",290,341,375,880.3,4,3,2012-09-21,9,"FI",4,4.47671232876712,7,27.2146791669963,-82.7500236448312
"7344","FL_gulf","U",370,430,475,1755.4,9,3,2012-09-21,9,"FI",9,9.47671232876712,7,27.2146791669963,-82.7500236448312
"7345","FL_gulf","F",304,350,389,1022,2,4,2012-10-12,10,"FI",2,2.53424657534247,7,27.2146791669963,-82.7500236448312
"7346","FL_gulf","M",191,221,247,306.7,1,4,2012-10-15,10,"FI",1,1.54246575342466,7,27.2146791669963,-82.7500236448312
"7347","FL_gulf","U",279,326,361,803.5,5,4,2012-11-01,11,"FI",5,5.58904109589041,7,27.2146791669963,-82.7500236448312
"7348","FL_gulf","F",311,365,403,1194.3,2,4,2012-11-14,11,"FI",2,2.62465753424658,7,27.2146791669963,-82.7500236448312
"7349","FL_gulf","F",376,429,467,1742.5,5,4,2012-11-15,11,"FI",5,5.62739726027397,7,27.2146791669963,-82.7500236448312
"7350","FL_gulf","F",394,457.625344168849,502,2152.7,5,4,2012-12-04,12,"FI",5,5.67945205479452,7,27.2146791669963,-82.7500236448312
"7351","FL_gulf","F",255,290,323,599.5,2,4,2012-12-06,12,"FI",2,2.68493150684932,7,27.2146791669963,-82.7500236448312
"7352","FL_gulf","F",332,378,424,1324.1,5,4,2012-12-06,12,"FI",5,5.68493150684932,7,27.2146791669963,-82.7500236448312
"7353","FL_gulf","M",400,471,515,2231.6,9,4,2013-01-07,1,"FI",10,9.76986301369863,7,27.2146791669963,-82.7500236448312
"7354","FL_gulf","F",267,301,334,688.4,2,3,2013-01-08,1,"FI",3,2.77260273972603,7,27.2146791669963,-82.7500236448312
"7355","FL_gulf","M",286,313,347,738.1,5,4,2013-01-16,1,"FI",6,5.79452054794521,7,27.2146791669963,-82.7500236448312
"7356","FL_gulf","F",340,379,419,1338.5,5,4,2013-01-23,1,"FI",6,5.81369863013699,7,27.2146791669963,-82.7500236448312
"7357","FL_gulf","F",302,350,385,988.7,3,4,2013-01-23,1,"FI",4,3.81369863013699,7,27.2146791669963,-82.7500236448312
"7358","FL_gulf","F",180,210,232,253,1,4,2013-01-23,1,"FI",2,1.81369863013699,7,27.2146791669963,-82.7500236448312
"7359","FL_gulf","U",170,200,220,213.2,1,4,2013-01-23,1,"FI",2,1.81369863013699,7,27.2146791669963,-82.7500236448312
"7360","FL_gulf","U",172,199,218,199.8,1,4,2013-01-23,1,"FI",2,1.81369863013699,7,27.2146791669963,-82.7500236448312
"7361","FL_gulf","F",335,382,419,1409.5,6,4,2013-01-24,1,"FI",7,6.81643835616438,7,27.2146791669963,-82.7500236448312
"7362","FL_gulf","F",372,433,482,2041.9,5,4,2013-01-24,1,"FI",6,5.81643835616438,7,27.2146791669963,-82.7500236448312
"7363","FL_gulf","M",324,378,419,1430.8,2,4,2013-01-24,1,"FI",3,2.81643835616438,7,27.2146791669963,-82.7500236448312
"7364","FL_gulf","F",290,339,372,996.1,2,4,2013-01-24,1,"FI",3,2.81643835616438,7,27.2146791669963,-82.7500236448312
"7365","FL_gulf","M",258,303,334,669,2,4,2013-02-27,2,"FI",3,2.90958904109589,7,27.2146791669963,-82.7500236448312
"7366","FL_gulf","F",380,437,481,1745.8,7,4,2013-04-08,4,"FI",7,7.01917808219178,7,27.2146791669963,-82.7500236448312
"7367","FL_gulf","F",390,435,479,2219.3,7,1,2013-04-08,4,"FI",7,7.01917808219178,7,27.2146791669963,-82.7500236448312
"7368","FL_gulf","F",410,472,526,2901.5,9,1,2013-04-08,4,"FI",9,9.01917808219178,7,27.2146791669963,-82.7500236448312
"7369","FL_gulf","F",306,344,378,1099.8,2,1,2013-04-08,4,"FI",2,2.01917808219178,7,27.2146791669963,-82.7500236448312
"7370","FL_gulf","M",254,290,321,616.3,3,1,2013-04-09,4,"FI",3,3.02191780821918,7,27.2146791669963,-82.7500236448312
"7371","FL_gulf","F",212,247,271,349.1,1,4,2013-04-09,4,"FI",1,1.02191780821918,7,27.2146791669963,-82.7500236448312
"7372","FL_gulf","M",205,238,265,314.9,1,4,2013-04-09,4,"FI",1,1.02191780821918,7,27.2146791669963,-82.7500236448312
"7373","FL_gulf","M",367,414,445,1715.1,8,1,2013-04-15,4,"FI",8,8.03835616438356,7,27.2146791669963,-82.7500236448312
"7374","FL_gulf","M",312,358.949942465824,NA,993.5,5,4,2013-04-15,4,"FI",5,5.03835616438356,7,27.2146791669963,-82.7500236448312
"7375","FL_gulf","F",203,237,259,363.6,2,1,2013-04-15,4,"FI",2,2.03835616438356,7,27.2146791669963,-82.7500236448312
"7376","FL_gulf","F",335,387,430,1136.6,3,4,2013-04-15,4,"FI",3,3.03835616438356,7,27.2146791669963,-82.7500236448312
"7377","FL_gulf","F",278,325,362,839.4,4,4,2013-05-07,5,"FI",4,4.0986301369863,7,27.2146791669963,-82.7500236448312
"7378","FL_gulf","F",333,379,421,1402,3,1,2013-05-14,5,"FI",3,3.11780821917808,7,27.2146791669963,-82.7500236448312
"7379","FL_gulf","F",225,261,289,450.8,2,1,2013-05-14,5,"FI",2,2.11780821917808,7,27.2146791669963,-82.7500236448312
"7380","FL_gulf","F",215,245,281,354.7,2,1,2013-05-14,5,"FI",2,2.11780821917808,7,27.2146791669963,-82.7500236448312
"7381","FL_gulf","M",398,454,499,2011.5,5,1,2013-05-14,5,"FI",5,5.11780821917808,7,27.2146791669963,-82.7500236448312
"7382","FL_gulf","M",300,344,380,950.2,4,1,2013-05-15,5,"FI",4,4.12054794520548,7,27.2146791669963,-82.7500236448312
"7383","FL_gulf","M",251,295,329,578.2,3,1,2013-05-15,5,"FI",3,3.12054794520548,7,27.2146791669963,-82.7500236448312
"7384","FL_gulf","F",300,346,381,946.7,6,1,2013-05-15,5,"FI",6,6.12054794520548,7,27.2146791669963,-82.7500236448312
"7385","FL_gulf","M",295,334,367,815,5,1,2013-05-15,5,"FI",5,5.12054794520548,7,27.2146791669963,-82.7500236448312
"7386","FL_gulf","F",226,258,285,401.2,2,1,2013-05-15,5,"FI",2,2.12054794520548,7,27.2146791669963,-82.7500236448312
"7387","FL_gulf","M",258,295,324,620.9,3,2,2013-06-05,6,"FI",3,3.17808219178082,7,27.2146791669963,-82.7500236448312
"7388","FL_gulf","F",255,287,320,606.1,2,1,2013-06-05,6,"FI",2,2.17808219178082,7,27.2146791669963,-82.7500236448312
"7389","FL_gulf","F",400,456,510,2335.5,12,1,2013-06-11,6,"FI",12,12.1945205479452,7,27.2146791669963,-82.7500236448312
"7390","FL_gulf","F",384,437,479,1905,7,1,2013-06-11,6,"FI",7,7.19452054794521,7,27.2146791669963,-82.7500236448312
"7391","FL_gulf","M",325,375,416,1315.2,7,1,2013-06-11,6,"FI",7,7.19452054794521,7,27.2146791669963,-82.7500236448312
"7392","FL_gulf","M",362,409,439,1556.1,8,1,2013-06-11,6,"FI",8,8.19452054794521,7,27.2146791669963,-82.7500236448312
"7393","FL_gulf","M",333,389,435,1403,11,1,2013-06-11,6,"FI",11,11.1945205479452,7,27.2146791669963,-82.7500236448312
"7394","FL_gulf","F",289,334,372,882.3,4,1,2013-06-11,6,"FI",4,4.19452054794521,7,27.2146791669963,-82.7500236448312
"7395","FL_gulf","U",221,262,291,516,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7396","FL_gulf","F",210,242,263,356.8,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7397","FL_gulf","M",256,293,326,664.7,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7398","FL_gulf","M",286,330,366,952.6,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7399","FL_gulf","F",235,271,300,500.6,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7400","FL_gulf","M",229,266,294,485.7,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7401","FL_gulf","U",282,318,351,847.6,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7402","FL_gulf","U",222,257,288,450.7,2,2,2013-07-02,7,"FI",2,2.25205479452055,7,27.2146791669963,-82.7500236448312
"7403","FL_gulf","F",300,348,381,943.2,6,2,2013-07-08,7,"FI",6,6.26849315068493,7,27.2146791669963,-82.7500236448312
"7404","FL_gulf","U",230,270,304,502.6,2,2,2013-07-09,7,"FI",2,2.27123287671233,7,27.2146791669963,-82.7500236448312
"7405","FL_gulf","M",226,268,295,453.1,2,2,2013-07-17,7,"FI",2,2.29315068493151,7,27.2146791669963,-82.7500236448312
"7406","FL_gulf","M",295,347,388,983.8,4,2,2013-07-17,7,"FI",4,4.29315068493151,7,27.2146791669963,-82.7500236448312
"7407","FL_gulf","F",236,276,306,486.7,2,2,2013-07-17,7,"FI",2,2.29315068493151,7,27.2146791669963,-82.7500236448312
"7408","FL_gulf","F",192,227,250,307.3,2,2,2013-08-05,8,"FI",2,2.34520547945205,7,27.2146791669963,-82.7500236448312
"7409","FL_gulf","M",430,476,524,2344.4,13,2,2013-08-15,8,"FI",13,13.372602739726,7,27.2146791669963,-82.7500236448312
"7410","FL_gulf","F",327,380,424,1212.4,3,2,2013-08-15,8,"FI",3,3.37260273972603,7,27.2146791669963,-82.7500236448312
"7411","FL_gulf","F",350,397,434,1466.5,7,2,2013-08-15,8,"FI",7,7.37260273972603,7,27.2146791669963,-82.7500236448312
"7412","FL_gulf","F",254,296,328,706.9,2,2,2013-09-12,9,"FI",2,2.44931506849315,7,27.2146791669963,-82.7500236448312
"7413","FL_gulf","F",255,298,330,NA,2,2,2013-09-17,9,"FI",2,2.46301369863014,7,27.2146791669963,-82.7500236448312
"7414","FL_gulf","F",369,421,468,1746.8,7,2,2013-09-24,9,"FI",7,7.48219178082192,7,27.2146791669963,-82.7500236448312
"7415","FL_gulf","M",229,270,302,569.1,2,3,2013-09-24,9,"FI",2,2.48219178082192,7,27.2146791669963,-82.7500236448312
"7416","FL_gulf","F",296,343,378,984.9,6,3,2013-10-01,10,"FI",6,6.5013698630137,7,27.2146791669963,-82.7500236448312
"7417","FL_gulf","F",193,206,236,241.7,2,3,2013-10-01,10,"FI",2,2.5013698630137,7,27.2146791669963,-82.7500236448312
"7418","FL_gulf","F",340,393,436,1592.8,6,3,2013-10-01,10,"FI",6,6.5013698630137,7,27.2146791669963,-82.7500236448312
"7419","FL_gulf","F",280,324,365,868.9,3,3,2013-10-01,10,"FI",3,3.5013698630137,7,27.2146791669963,-82.7500236448312
"7420","FL_gulf","F",322,359,404,1016.9,3,3,2013-10-01,10,"FI",3,3.5013698630137,7,27.2146791669963,-82.7500236448312
"7421","FL_gulf","U",210,245,274,367.7,2,3,2013-10-10,10,"FI",2,2.52602739726027,7,27.2146791669963,-82.7500236448312
"7422","FL_gulf","M",330,372,411,1185.6,5,3,2013-10-10,10,"FI",5,5.52602739726027,7,27.2146791669963,-82.7500236448312
"7423","FL_gulf","F",295,335,375,827.9,3,3,2013-10-10,10,"FI",3,3.52602739726027,7,27.2146791669963,-82.7500236448312
"7424","FL_gulf","F",310,351,393,1152.2,8,3,2013-10-10,10,"FI",8,8.52602739726027,7,27.2146791669963,-82.7500236448312
"7425","FL_gulf","U",280,327,364,819.8,3,3,2013-10-10,10,"FI",3,3.52602739726027,7,27.2146791669963,-82.7500236448312
"7426","FL_gulf","F",305,354,NA,974.3,7,3,2013-10-10,10,"FI",7,7.52602739726027,7,27.2146791669963,-82.7500236448312
"7427","FL_gulf","F",270,301,345,652.5,2,3,2013-11-07,11,"FI",2,2.6027397260274,7,27.2146791669963,-82.7500236448312
